Month,DayOfWeek,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Dest,Distance,Cancelled,CancellationCode,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
February,Thursday,1226,,1345,9E,,,SDF,306,True,Weather,,,,,
February,Wednesday,620,,735,9E,,,MEM,258,True,Carrier,,,,,
February,Thursday,620,,729,9E,,,MEM,258,True,Carrier,,,,,
February,Tuesday,1940,,2055,9E,,,MOB,317,True,Weather,,,,,
February,Monday,1940,,2055,9E,,,MOB,317,True,Carrier,,,,,
February,Friday,1940,,2055,9E,,,MOB,317,True,Carrier,,,,,
February,Sunday,1940,,2055,9E,,,MOB,317,True,Carrier,,,,,
February,Tuesday,1940,,2055,9E,,,MOB,317,True,Carrier,,,,,
February,Tuesday,1630,,1720,9E,,,MEM,129,True,Weather,,,,,
February,Sunday,1630,,1720,9E,,,MEM,129,True,Carrier,,,,,
February,Friday,935,,1059,9E,,,BTR,319,True,Carrier,,,,,
February,Wednesday,935,,1059,9E,,,BTR,319,True,Carrier,,,,,
February,Monday,654,,830,9E,,,MCI,393,True,Weather,,,,,
February,Tuesday,1035,,1140,9E,,,ATW,236,True,Carrier,,,,,
February,Tuesday,1210,,1315,9E,,,MSP,236,True,Carrier,,,,,
February,Monday,1125,,1235,9E,,,FAR,223,True,Carrier,,,,,
February,Tuesday,1129,,1340,9E,,,DSM,1031,True,Weather,,,,,
February,Monday,1129,,1340,9E,,,DSM,1031,True,Carrier,,,,,
February,Wednesday,1129,,1340,9E,,,DSM,1031,True,Carrier,,,,,
February,Sunday,1140,,1350,9E,,,DSM,1031,True,Weather,,,,,
February,Friday,1140,,1350,9E,,,DSM,1031,True,Weather,,,,,
February,Friday,1500,,1845,9E,,,LGA,1031,True,Carrier,,,,,
February,Wednesday,1500,,1845,9E,,,LGA,1031,True,Weather,,,,,
February,Monday,1500,,1845,9E,,,LGA,1031,True,Carrier,,,,,
February,Tuesday,1500,,1845,9E,,,LGA,1031,True,Carrier,,,,,
February,Wednesday,1500,,1845,9E,,,LGA,1031,True,Carrier,,,,,
February,Friday,1505,,1850,9E,,,LGA,1031,True,Carrier,,,,,
February,Monday,1505,,1850,9E,,,LGA,1031,True,Carrier,,,,,
February,Friday,1505,,1850,9E,,,LGA,1031,True,Weather,,,,,
February,Tuesday,1505,,1850,9E,,,LGA,1031,True,Carrier,,,,,
February,Monday,1910,,2130,9E,,,TVC,375,True,Weather,,,,,
February,Monday,1600,,1746,9E,,,MSP,449,True,Weather,,,,,
February,Friday,740,,824,9E,,,MSP,375,True,Carrier,,,,,
February,Tuesday,740,,824,9E,,,MSP,375,True,Weather,,,,,
February,Sunday,740,,824,9E,,,MSP,375,True,Carrier,,,,,
February,Sunday,1445,,1559,9E,,,MSP,232,True,Weather,,,,,
February,Monday,1215,,1329,9E,,,MSP,232,True,Weather,,,,,
February,Tuesday,1215,,1329,9E,,,MSP,232,True,Weather,,,,,
February,Tuesday,1035,,1145,9E,,,DSM,232,True,Weather,,,,,
February,Friday,921,,1030,9E,,,TVC,207,True,Weather,,,,,
February,Sunday,921,,1030,9E,,,TVC,207,True,Weather,,,,,
February,Tuesday,800,,907,9E,,,DTW,128,True,Weather,,,,,
February,Thursday,1920,,2250,9E,,,MDT,898,True,Carrier,,,,,
February,Sunday,1505,,1645,9E,,,SHV,886,True,Carrier,,,,,
February,Friday,1315,,1400,9E,,,MSP,408,True,Carrier,,,,,
February,Sunday,1530,,1624,9E,,,MSP,120,True,National Air System,,,,,
February,Monday,1505,,1610,9E,,,SUX,234,True,Carrier,,,,,
February,Friday,1505,,1610,9E,,,SUX,234,True,Carrier,,,,,
February,Monday,1100,,1210,9E,,,MSP,284,True,National Air System,,,,,
February,Saturday,2125,,2345,9E,,,CMX,277,True,National Air System,,,,,
February,Monday,2125,,2345,9E,,,CMX,277,True,Carrier,,,,,
February,Saturday,2125,,2345,9E,,,CMX,277,True,Weather,,,,,
February,Sunday,2125,,2345,9E,,,CMX,277,True,Weather,,,,,
February,Sunday,1130,,1305,9E,,,GTF,887,True,Weather,,,,,
February,Tuesday,1915,,2250,9E,,,MDT,898,True,Weather,,,,,
February,Wednesday,740,,941,9E,,,MSP,898,True,Weather,,,,,
February,Friday,740,,938,9E,,,MSP,898,True,Carrier,,,,,
February,Friday,710,,751,9E,,,MSP,411,True,Carrier,,,,,
February,Friday,855,,1009,9E,,,MSP,627,True,Weather,,,,,
February,Sunday,1905,,2015,9E,,,CID,221,True,Weather,,,,,
February,Tuesday,1005,,1229,9E,,,DTW,288,True,Carrier,,,,,
February,Thursday,1005,,1229,9E,,,DTW,288,True,Carrier,,,,,
February,Monday,1923,,2030,9E,,,SBN,157,True,Weather,,,,,
February,Sunday,1923,,2030,9E,,,SBN,157,True,Carrier,,,,,
February,Friday,2115,,2255,9E,,,MSN,812,True,National Air System,,,,,
February,Monday,2115,,2255,9E,,,MSN,812,True,Weather,,,,,
February,Tuesday,2115,,2255,9E,,,MSN,812,True,Weather,,,,,
February,Wednesday,2115,,2255,9E,,,MSN,812,True,Carrier,,,,,
February,Friday,2120,,2259,9E,,,MSN,812,True,Weather,,,,,
February,Wednesday,2120,,2259,9E,,,MSN,812,True,Carrier,,,,,
February,Tuesday,730,,1050,9E,,,LGA,812,True,Weather,,,,,
February,Wednesday,730,,1050,9E,,,LGA,812,True,Weather,,,,,
February,Monday,730,,1050,9E,,,LGA,812,True,Carrier,,,,,
February,Wednesday,730,,1050,9E,,,LGA,812,True,Carrier,,,,,
February,Friday,735,,1055,9E,,,LGA,812,True,Weather,,,,,
February,Thursday,640,,825,9E,,,MSP,861,True,Carrier,,,,,
February,Monday,1008,,1152,9E,,,GSO,460,True,Carrier,,,,,
February,Thursday,1008,,1152,9E,,,GSO,460,True,Carrier,,,,,
February,Monday,1220,,1421,9E,,,DTW,460,True,Carrier,,,,,
February,Thursday,1220,,1421,9E,,,DTW,460,True,Carrier,,,,,
February,Sunday,1220,,1418,9E,,,DTW,460,True,Carrier,,,,,
February,Monday,1325,,1427,9E,,,DTW,128,True,Weather,,,,,
February,Monday,1325,,1427,9E,,,DTW,128,True,Carrier,,,,,
February,Monday,700,,757,9E,,,DTW,74,True,Carrier,,,,,
February,Tuesday,700,,757,9E,,,DTW,74,True,Weather,,,,,
February,Wednesday,700,,757,9E,,,DTW,74,True,Weather,,,,,
February,Thursday,1344,,1525,9E,,,GSO,460,True,National Air System,,,,,
February,Tuesday,1350,,1535,9E,,,GSO,460,True,Carrier,,,,,
February,Friday,1115,,1230,9E,,,DTW,207,True,Weather,,,,,
February,Sunday,1115,,1230,9E,,,DTW,207,True,Weather,,,,,
February,Thursday,1605,,1759,9E,,,DTW,460,True,Carrier,,,,,
February,Tuesday,1605,,1755,9E,,,DTW,460,True,Carrier,,,,,
February,Friday,610,,746,9E,,,DTW,300,True,Weather,,,,,
February,Wednesday,610,,746,9E,,,DTW,300,True,Weather,,,,,
February,Thursday,1208,,1300,9E,,,STL,440,True,Carrier,,,,,
February,Wednesday,1406,,1545,9E,,,SWF,479,True,Carrier,,,,,
February,Monday,1919,,2025,9E,,,FWA,128,True,Weather,,,,,
February,Wednesday,1620,,1817,9E,,,DTW,479,True,Carrier,,,,,
February,Friday,2116,,2259,9E,,,SWF,479,True,Carrier,,,,,
February,Sunday,2116,,2259,9E,,,SWF,479,True,Carrier,,,,,
February,Wednesday,2116,,2259,9E,,,SWF,479,True,Carrier,,,,,
February,Thursday,2116,,2259,9E,,,SWF,479,True,Carrier,,,,,
February,Tuesday,2116,,2259,9E,,,SWF,479,True,Weather,,,,,
February,Tuesday,903,,935,9E,,,GRB,288,True,Carrier,,,,,
February,Thursday,903,,935,9E,,,GRB,288,True,Carrier,,,,,
February,Thursday,903,,935,9E,,,GRB,288,True,Weather,,,,,
February,Saturday,600,,810,9E,,,DTW,479,True,Carrier,,,,,
February,Monday,600,,810,9E,,,DTW,479,True,Carrier,,,,,
February,Wednesday,600,,810,9E,,,DTW,479,True,Carrier,,,,,
February,Thursday,600,,810,9E,,,DTW,479,True,Carrier,,,,,
February,Friday,600,,810,9E,,,DTW,479,True,Carrier,,,,,
February,Wednesday,600,,810,9E,,,DTW,479,True,Weather,,,,,
February,Wednesday,1722,,1810,9E,,,LAN,74,True,Weather,,,,,
February,Thursday,1330,,1622,9E,,,DTW,554,True,Carrier,,,,,
February,Wednesday,845,,940,9E,,,HSV,554,True,Carrier,,,,,
February,Monday,1700,,1829,9E,,,DTW,201,True,Carrier,,,,,
February,Wednesday,1005,,1300,9E,,,DTW,554,True,Carrier,,,,,
February,Tuesday,1330,,1439,9E,,,DTW,166,True,Weather,,,,,
February,Wednesday,1534,,1620,9E,,,LAN,74,True,National Air System,,,,,
February,Thursday,1204,,1257,9E,,,HSV,554,True,Carrier,,,,,
February,Tuesday,1900,,2003,9E,,,DTW,95,True,National Air System,,,,,
February,Wednesday,1158,,1250,9E,,,SBN,157,True,Weather,,,,,
February,Sunday,1158,,1250,9E,,,SBN,157,True,Weather,,,,,
February,Friday,1230,,1438,9E,,,DTW,529,True,Carrier,,,,,
February,Thursday,1230,,1438,9E,,,DTW,529,True,Carrier,,,,,
February,Monday,800,,938,9E,,,DTW,306,True,Carrier,,,,,
February,Wednesday,800,,938,9E,,,DTW,306,True,Carrier,,,,,
February,Tuesday,800,,938,9E,,,DTW,306,True,Weather,,,,,
February,Monday,1702,,1830,9E,,,SDF,306,True,Weather,,,,,
February,Tuesday,2123,,2255,9E,,,AVP,398,True,Carrier,,,,,
February,Wednesday,600,,750,9E,,,DTW,398,True,Carrier,,,,,
February,Wednesday,909,,940,9E,,,MSN,312,True,Weather,,,,,
February,Wednesday,1404,,1530,9E,,,AVP,398,True,Carrier,,,,,
February,Tuesday,1404,,1530,9E,,,AVP,398,True,Carrier,,,,,
February,Friday,1402,,1530,9E,,,AVP,398,True,Weather,,,,,
February,Saturday,1402,,1530,9E,,,AVP,398,True,Weather,,,,,
February,Wednesday,1610,,1801,9E,,,DTW,398,True,Carrier,,,,,
February,Tuesday,1610,,1801,9E,,,DTW,398,True,Carrier,,,,,
February,Friday,1605,,1753,9E,,,DTW,398,True,Weather,,,,,
February,Saturday,1605,,1753,9E,,,DTW,398,True,Weather,,,,,
February,Wednesday,1615,,1810,9E,,,DTW,424,True,Carrier,,,,,
February,Wednesday,2121,,2259,9E,,,ABE,424,True,Carrier,,,,,
February,Thursday,2121,,2259,9E,,,ABE,424,True,Carrier,,,,,
February,Tuesday,2121,,2259,9E,,,ABE,424,True,Weather,,,,,
February,Monday,1905,,2031,9E,,,DTW,306,True,Weather,,,,,
February,Thursday,605,,758,9E,,,DTW,424,True,Carrier,,,,,
February,Friday,605,,758,9E,,,DTW,424,True,Carrier,,,,,
February,Wednesday,605,,758,9E,,,DTW,424,True,Weather,,,,,
February,Wednesday,1409,,1540,9E,,,ABE,424,True,Carrier,,,,,
February,Sunday,1409,,1540,9E,,,ABE,424,True,Carrier,,,,,
February,Sunday,1910,,2059,9E,,,GSP,508,True,Carrier,,,,,
February,Wednesday,1559,,1800,9E,,,DTW,505,True,Weather,,,,,
February,Tuesday,805,,917,9E,,,DTW,157,True,Weather,,,,,
February,Thursday,805,,917,9E,,,DTW,157,True,Carrier,,,,,
February,Sunday,805,,917,9E,,,DTW,157,True,Carrier,,,,,
February,Wednesday,1343,,1529,9E,,,HPN,505,True,Weather,,,,,
February,Monday,2110,,2259,9E,,,HPN,505,True,Carrier,,,,,
February,Tuesday,2110,,2259,9E,,,HPN,505,True,Weather,,,,,
February,Tuesday,2114,,2258,9E,,,HPN,505,True,Weather,,,,,
February,Sunday,940,,1055,9E,,,MCI,629,True,Weather,,,,,
February,Thursday,940,,1055,9E,,,MCI,629,True,Weather,,,,,
February,Tuesday,555,,757,9E,,,DTW,505,True,Carrier,,,,,
February,Wednesday,555,,757,9E,,,DTW,505,True,Weather,,,,,
February,Wednesday,555,,756,9E,,,DTW,505,True,Weather,,,,,
February,Thursday,1435,,1602,9E,,,DTW,306,True,Weather,,,,,
February,Thursday,1906,,2030,9E,,,LEX,296,True,National Air System,,,,,
February,Wednesday,1705,,1756,9E,,,DTW,74,True,National Air System,,,,,
February,Sunday,1926,,2055,9E,,,SDF,306,True,Carrier,,,,,
February,Wednesday,1330,,1431,9E,,,DTW,157,True,Weather,,,,,
February,Sunday,1330,,1431,9E,,,DTW,157,True,Weather,,,,,
February,Monday,1720,,2000,9E,,,DTW,431,True,Weather,,,,,
February,Wednesday,1720,,2000,9E,,,DTW,431,True,Weather,,,,,
February,Sunday,1720,,2000,9E,,,DTW,431,True,Carrier,,,,,
February,Thursday,1710,,1953,9E,,,DTW,431,True,Carrier,,,,,
February,Sunday,1710,,1953,9E,,,DTW,431,True,Weather,,,,,
February,Monday,852,,940,9E,,,CID,431,True,Weather,,,,,
February,Saturday,610,,742,9E,,,DTW,300,True,Carrier,,,,,
February,Monday,1010,,1249,9E,,,DTW,431,True,Weather,,,,,
February,Sunday,1015,,1252,9E,,,DTW,431,True,Weather,,,,,
February,Wednesday,1538,,1620,9E,,,CID,431,True,Weather,,,,,
February,Sunday,1538,,1620,9E,,,CID,431,True,Carrier,,,,,
February,Sunday,1536,,1620,9E,,,CID,431,True,Weather,,,,,
February,Monday,1909,,1958,9E,,,CID,431,True,Weather,,,,,
February,Monday,620,,906,9E,,,DTW,431,True,Carrier,,,,,
February,Tuesday,620,,906,9E,,,DTW,431,True,Weather,,,,,
February,Wednesday,620,,906,9E,,,DTW,431,True,Weather,,,,,
February,Sunday,1020,,1130,9E,,,DTW,155,True,Weather,,,,,
February,Tuesday,1020,,1130,9E,,,DTW,155,True,National Air System,,,,,
February,Wednesday,1015,,1238,9E,,,DTW,312,True,Weather,,,,,
February,Tuesday,2101,,2310,9E,,,BGR,750,True,Weather,,,,,
February,Wednesday,1845,,1944,9E,,,DTW,74,True,Weather,,,,,
February,Wednesday,1525,,1613,9E,,,DTW,56,True,National Air System,,,,,
February,Monday,1525,,1613,9E,,,DTW,56,True,Carrier,,,,,
February,Monday,1600,,1835,9E,,,DTW,750,True,Weather,,,,,
February,Wednesday,820,,1058,9E,,,DTW,750,True,Weather,,,,,
February,Tuesday,1157,,1259,9E,,,DAY,166,True,Weather,,,,,
February,Tuesday,1520,,1630,9E,,,DTW,95,True,Weather,,,,,
February,Friday,1524,,1640,9E,,,LNK,701,True,Carrier,,,,,
February,Tuesday,1524,,1640,9E,,,LNK,701,True,Carrier,,,,,
February,Thursday,2104,,2225,9E,,,LEX,296,True,National Air System,,,,,
February,Friday,2104,,2225,9E,,,LEX,296,True,Weather,,,,,
February,Friday,2104,,2225,9E,,,LEX,296,True,Carrier,,,,,
February,Friday,1715,,2023,9E,,,DTW,701,True,Carrier,,,,,
February,Tuesday,1715,,2023,9E,,,DTW,701,True,Carrier,,,,,
February,Wednesday,2118,,2258,9E,,,AVL,470,True,Carrier,,,,,
February,Thursday,1005,,1223,9E,,,DTW,288,True,Weather,,,,,
February,Tuesday,1005,,1223,9E,,,DTW,288,True,Carrier,,,,,
February,Tuesday,1706,,1815,9E,,,CLE,95,True,National Air System,,,,,
February,Saturday,1928,,2059,9E,,,JAN,777,True,Carrier,,,,,
February,Tuesday,1335,,1440,9E,,,CLE,95,True,Weather,,,,,
February,Sunday,855,,1216,9E,,,DTW,777,True,Carrier,,,,,
February,Monday,2141,,2250,9E,,,FWA,128,True,Weather,,,,,
February,Tuesday,2141,,2250,9E,,,FWA,128,True,Weather,,,,,
February,Sunday,1508,,1630,9E,,,BGM,378,True,Carrier,,,,,
February,Wednesday,1508,,1630,9E,,,BGM,378,True,Weather,,,,,
February,Tuesday,1508,,1630,9E,,,BGM,378,True,National Air System,,,,,
February,Tuesday,1934,,2040,9E,,,CLE,95,True,Weather,,,,,
February,Tuesday,2131,,2258,9E,,,SCE,300,True,Weather,,,,,
February,Friday,2131,,2250,9E,,,SCE,300,True,Carrier,,,,,
February,Tuesday,1830,,1943,9E,,,DTW,166,True,Weather,,,,,
February,Saturday,2227,,2345,9E,,,PLN,243,True,National Air System,,,,,
February,Sunday,610,,729,9E,,,DTW,243,True,National Air System,,,,,
February,Wednesday,605,,725,9E,,,DTW,166,True,Weather,,,,,
February,Tuesday,605,,725,9E,,,DTW,166,True,Weather,,,,,
February,Tuesday,1532,,1625,9E,,,RST,477,True,Carrier,,,,,
February,Sunday,1020,,1259,9E,,,DTW,477,True,Weather,,,,,
February,Monday,1020,,1259,9E,,,DTW,477,True,Weather,,,,,
February,Saturday,1020,,1259,9E,,,DTW,477,True,Weather,,,,,
February,Wednesday,600,,752,9E,,,DTW,378,True,Weather,,,,,
February,Thursday,600,,752,9E,,,DTW,378,True,Weather,,,,,
February,Monday,600,,752,9E,,,DTW,378,True,Carrier,,,,,
February,Wednesday,600,,748,9E,,,DTW,378,True,National Air System,,,,,
February,Tuesday,844,,955,9E,,,BHM,625,True,Carrier,,,,,
February,Friday,844,,955,9E,,,BHM,625,True,Carrier,,,,,
February,Tuesday,2132,,2259,9E,,,BGM,378,True,Weather,,,,,
February,Wednesday,2132,,2259,9E,,,BGM,378,True,Weather,,,,,
February,Tuesday,2135,,2259,9E,,,BGM,378,True,National Air System,,,,,
February,Sunday,1700,,1835,9E,,,DTW,378,True,Carrier,,,,,
February,Wednesday,1700,,1835,9E,,,DTW,378,True,Weather,,,,,
February,Tuesday,1655,,1830,9E,,,DTW,378,True,National Air System,,,,,
February,Sunday,1640,,1835,9E,,,DSM,897,True,Carrier,,,,,
February,Thursday,1330,,1614,9E,,,DTW,440,True,Carrier,,,,,
February,Monday,1330,,1614,9E,,,DTW,440,True,Weather,,,,,
February,Tuesday,2135,,2250,9E,,,DAY,166,True,Weather,,,,,
February,Monday,2135,,2250,9E,,,DAY,166,True,Weather,,,,,
February,Monday,1750,,2023,9E,,,DTW,373,True,Weather,,,,,
February,Tuesday,630,,908,9E,,,DTW,373,True,Weather,,,,,
February,Monday,1916,,1950,9E,,,MLI,373,True,Weather,,,,,
February,Friday,1916,,1955,9E,,,MLI,373,True,Carrier,,,,,
February,Sunday,1150,,1251,9E,,,DTW,113,True,Weather,,,,,
February,Thursday,1920,,1955,9E,,,ATW,297,True,Carrier,,,,,
February,Saturday,835,,1047,9E,,,DTW,583,True,Carrier,,,,,
February,Friday,605,,807,9E,,,DTW,456,True,Weather,,,,,
February,Monday,1512,,1705,9E,,,OKC,900,True,Carrier,,,,,
February,Thursday,550,,929,9E,,,DTW,900,True,Weather,,,,,
February,Thursday,1640,,2017,9E,,,DTW,900,True,Weather,,,,,
February,Friday,1615,,1800,9E,,,DCA,524,True,Carrier,,,,,
February,Monday,1159,,1257,9E,,,FWA,128,True,Weather,,,,,
February,Monday,1159,,1257,9E,,,FWA,128,True,National Air System,,,,,
February,Monday,1537,,1610,9E,,,PIA,346,True,Weather,,,,,
February,Wednesday,1250,,1440,9E,,,DTW,508,True,Carrier,,,,,
February,Sunday,1353,,1540,9E,,,GSP,508,True,Carrier,,,,,
February,Wednesday,1035,,1225,9E,,,GSP,508,True,Carrier,,,,,
February,Monday,1845,,1953,9E,,,DTW,128,True,Weather,,,,,
February,Wednesday,1845,,1953,9E,,,DTW,128,True,Carrier,,,,,
February,Monday,905,,1102,9E,,,DTW,508,True,Carrier,,,,,
February,Tuesday,600,,817,9E,,,DTW,668,True,Weather,,,,,
February,Monday,2136,,2350,9E,,,CHS,668,True,Weather,,,,,
February,Tuesday,1205,,1426,9E,,,DTW,668,True,Carrier,,,,,
February,Thursday,1219,,1250,9E,,,GRB,288,True,Weather,,,,,
February,Sunday,2109,,2258,9E,,,BTV,536,True,Carrier,,,,,
February,Wednesday,2109,,2258,9E,,,BTV,536,True,Carrier,,,,,
February,Thursday,2109,,2258,9E,,,BTV,536,True,Carrier,,,,,
February,Tuesday,2109,,2258,9E,,,BTV,536,True,Carrier,,,,,
February,Friday,1620,,1826,9E,,,DTW,536,True,Weather,,,,,
February,Friday,1400,,1545,9E,,,BTV,536,True,Weather,,,,,
February,Monday,600,,812,9E,,,DTW,536,True,Carrier,,,,,
February,Thursday,600,,812,9E,,,DTW,536,True,Carrier,,,,,
February,Friday,600,,812,9E,,,DTW,536,True,Carrier,,,,,
February,Wednesday,600,,812,9E,,,DTW,536,True,Carrier,,,,,
February,Monday,600,,813,9E,,,DTW,536,True,Carrier,,,,,
February,Wednesday,600,,813,9E,,,DTW,536,True,National Air System,,,,,
February,Tuesday,625,,731,9E,,,DTW,157,True,Weather,,,,,
February,Monday,1405,,1458,9E,,,MBS,98,True,Carrier,,,,,
February,Wednesday,1405,,1458,9E,,,MBS,98,True,Weather,,,,,
February,Monday,1717,,1815,9E,,,FWA,128,True,Weather,,,,,
February,Wednesday,1717,,1815,9E,,,FWA,128,True,Carrier,,,,,
February,Monday,1528,,1623,9E,,,DTW,98,True,Carrier,,,,,
February,Wednesday,1528,,1623,9E,,,DTW,98,True,Weather,,,,,
February,Thursday,916,,1130,9E,,,SAV,706,True,Carrier,,,,,
February,Thursday,1205,,1428,9E,,,DTW,706,True,Carrier,,,,,
February,Wednesday,1015,,1155,9E,,,IAD,383,True,Carrier,,,,,
February,Tuesday,1018,,1150,9E,,,IAD,383,True,Weather,,,,,
February,Thursday,1845,,1954,9E,,,DTW,163,True,Carrier,,,,,
February,Sunday,1845,,1954,9E,,,DTW,163,True,Weather,,,,,
February,Tuesday,1845,,1954,9E,,,DTW,163,True,Weather,,,,,
February,Friday,1930,,2145,9E,,,FNT,530,True,Carrier,,,,,
February,Wednesday,1930,,2145,9E,,,FNT,530,True,Carrier,,,,,
February,Monday,1930,,2145,9E,,,FNT,530,True,Carrier,,,,,
February,Tuesday,1930,,2145,9E,,,FNT,530,True,Carrier,,,,,
February,Friday,1930,,2145,9E,,,FNT,530,True,Weather,,,,,
February,Thursday,600,,755,9E,,,LGA,530,True,Carrier,,,,,
February,Monday,600,,755,9E,,,LGA,530,True,Carrier,,,,,
February,Wednesday,600,,755,9E,,,LGA,530,True,Carrier,,,,,
February,Friday,600,,750,9E,,,LGA,530,True,Weather,,,,,
February,Friday,1013,,1125,9E,,,BUF,240,True,National Air System,,,,,
February,Tuesday,2131,,2257,9E,,,ROC,296,True,Carrier,,,,,
February,Sunday,1655,,1947,9E,,,DTW,534,True,Weather,,,,,
February,Friday,1655,,1947,9E,,,DTW,534,True,Carrier,,,,,
February,Saturday,1330,,1440,9E,,,DTW,133,True,Carrier,,,,,
February,Sunday,1523,,1625,9E,,,DSM,534,True,Weather,,,,,
February,Friday,1523,,1625,9E,,,DSM,534,True,Carrier,,,,,
February,Monday,1330,,1621,9E,,,DTW,534,True,Weather,,,,,
February,Thursday,1330,,1621,9E,,,DTW,534,True,Carrier,,,,,
February,Sunday,1330,,1621,9E,,,DTW,534,True,Weather,,,,,
February,Tuesday,1330,,1621,9E,,,DTW,534,True,Carrier,,,,,
February,Tuesday,1720,,1845,9E,,,ROC,296,True,Weather,,,,,
February,Monday,1205,,1300,9E,,,DSM,534,True,Weather,,,,,
February,Thursday,1205,,1300,9E,,,DSM,534,True,Carrier,,,,,
February,Wednesday,925,,1101,9E,,,DTW,296,True,Weather,,,,,
February,Sunday,1010,,1301,9E,,,DTW,534,True,Weather,,,,,
February,Tuesday,1010,,1301,9E,,,DTW,534,True,Weather,,,,,
February,Thursday,846,,945,9E,,,DSM,534,True,Carrier,,,,,
February,Sunday,846,,945,9E,,,DSM,534,True,Weather,,,,,
February,Wednesday,600,,734,9E,,,DTW,296,True,Carrier,,,,,
February,Monday,2142,,2245,9E,,,CAK,133,True,Weather,,,,,
February,Wednesday,2142,,2245,9E,,,CAK,133,True,Carrier,,,,,
February,Monday,2142,,2245,9E,,,CAK,133,True,Carrier,,,,,
February,Sunday,2143,,2245,9E,,,CAK,133,True,Carrier,,,,,
February,Tuesday,640,,801,9E,,,DTW,133,True,Weather,,,,,
February,Thursday,640,,801,9E,,,DTW,133,True,Carrier,,,,,
February,Tuesday,640,,801,9E,,,DTW,133,True,Carrier,,,,,
February,Monday,635,,750,9E,,,DTW,133,True,Carrier,,,,,
February,Friday,635,,750,9E,,,DTW,133,True,Weather,,,,,
February,Thursday,849,,920,9E,,,EVV,364,True,Weather,,,,,
February,Sunday,1711,,1815,9E,,,CAK,133,True,Carrier,,,,,
February,Monday,1711,,1815,9E,,,CAK,133,True,Weather,,,,,
February,Tuesday,1711,,1815,9E,,,CAK,133,True,Weather,,,,,
February,Sunday,1845,,1952,9E,,,DTW,133,True,Carrier,,,,,
February,Monday,1845,,1952,9E,,,DTW,133,True,Weather,,,,,
February,Tuesday,1845,,1952,9E,,,DTW,133,True,Weather,,,,,
February,Saturday,1201,,1259,9E,,,CAK,133,True,Carrier,,,,,
February,Tuesday,745,,915,9E,,,DTW,229,True,Weather,,,,,
